id,value,feed_id,created_at,lat,lon,ele
0FCTHNWTXRZJBQ38GEDJJ59TC4,869.311096,2604535,2023-08-29 23:03:15 UTC,0.0,0.0,0.0
0FCTHPF5G9GBAXD2AWMPKTRVW7,858.249329,2604535,2023-08-29 23:04:15 UTC,0.0,0.0,0.0
0FCTHQ1ETV5E77ME3BDE98WE9D,853.333923,2604535,2023-08-29 23:05:15 UTC,0.0,0.0,0.0
0FCTHQKS3FYHG4F6RJCPFTT7FQ,842.728271,2604535,2023-08-29 23:06:15 UTC,0.0,0.0,0.0
0FCTHR62GPAENPFZED0E62WW0Z,1164.738159,2604535,2023-08-29 23:07:15 UTC,0.0,0.0,0.0
0FCTHRRCV95XA7EYXGSSZNVXFV,1689.604370,2604535,2023-08-29 23:08:15 UTC,0.0,0.0,0.0
0FCTJQ5VBTHP4HX1654HRSRN9W,632.180481,2604535,2023-08-30 00:01:25 UTC,0.0,0.0,0.0
0FCTJQR514Y2EXAVQ78F13HAWN,530.740112,2604535,2023-08-30 00:02:25 UTC,0.0,0.0,0.0
0FCTJRAEEJR6MR44TA9387VAEY,654.504028,2604535,2023-08-30 00:03:25 UTC,0.0,0.0,0.0
0FCTJRWS33Q0ZXXKC1VW328E3P,671.134521,2604535,2023-08-30 00:04:25 UTC,0.0,0.0,0.0
0FCTJSF2E3Q7K6PGNKM43XVHDX,663.157593,2604535,2023-08-30 00:05:25 UTC,0.0,0.0,0.0
0FCTJT1E2N5G0A8CWRVDA3GSRZ,656.545410,2604535,2023-08-30 00:06:25 UTC,0.0,0.0,0.0
0FCTJTKQ82WKT8Y8R5Z13A2TG4,649.684570,2604535,2023-08-30 00:07:25 UTC,0.0,0.0,0.0
0FCTTZ5S54Z4Y0375DDFN1X03Z,16.882099,2604535,2023-08-30 07:42:47 UTC,0.0,0.0,0.0
0FCTTZR3QXWZ50H6WWF90DMRDX,16.657101,2604535,2023-08-30 07:43:47 UTC,0.0,0.0,0.0
0FCTV0ACWX1G649H57XWCP0H93,16.571699,2604535,2023-08-30 07:44:47 UTC,0.0,0.0,0.0
0FCTV0WPXDT9V0HREGNBA1EAK6,16.614500,2604535,2023-08-30 07:45:47 UTC,0.0,0.0,0.0
0FCTV1F0DEANRCES91CXB1XXPH,16.562500,2604535,2023-08-30 07:46:47 UTC,0.0,0.0,0.0
0FCTV21AXYP2ZMJXSD8NY54EZ6,17.153900,2604535,2023-08-30 07:47:47 UTC,0.0,0.0,0.0
0FCTV2KM7GRBVSWSK9GNHRBFNM,17.031500,2604535,2023-08-30 07:48:47 UTC,0.0,0.0,0.0
0FCTV35YDRV3GT960HR4F26XH6,16.796700,2604535,2023-08-30 07:49:47 UTC,0.0,0.0,0.0
0FCTV3R7MG8BK6SWXV4072TMYG,17.131500,2604535,2023-08-30 07:50:47 UTC,0.0,0.0,0.0
0FCTV4AHSKBET0K9JSFTN6788W,17.046801,2604535,2023-08-30 07:51:47 UTC,0.0,0.0,0.0
0FCTV4WV9SWNKRNGYXQR8PWWYB,17.090200,2604535,2023-08-30 07:52:47 UTC,0.0,0.0,0.0
0FCTV5F5PJJKDCTCEHGN30J5C9,17.030300,2604535,2023-08-30 07:53:47 UTC,0.0,0.0,0.0
0FCTV61EVEEP3NFCDKMXJN0BM4,17.086300,2604535,2023-08-30 07:54:47 UTC,0.0,0.0,0.0
0FCTV6KS640MB20G6D6847GGXZ,17.142799,2604535,2023-08-30 07:55:47 UTC,0.0,0.0,0.0
0FCTV762PFGB2YNVAVFF606PCG,17.100500,2604535,2023-08-30 07:56:47 UTC,0.0,0.0,0.0
0FCTV7RCPG26R94YHHJ2G6GMR1,17.071899,2604535,2023-08-30 07:57:47 UTC,0.0,0.0,0.0
0FCTV8APDZCPHHB0D1RTE6PV02,17.031099,2604535,2023-08-30 07:58:47 UTC,0.0,0.0,0.0
0FCTV8X0F4A6J6JCBCZKC56MS7,17.286100,2604535,2023-08-30 07:59:47 UTC,0.0,0.0,0.0
0FCTV9F9VFF175ANY0EQFZRCGM,17.359501,2604535,2023-08-30 08:00:47 UTC,0.0,0.0,0.0
0FCTVA1M25YNQ5ZGK7VB9TZB08,17.375601,2604535,2023-08-30 08:01:47 UTC,0.0,0.0,0.0
0FCTVAKXFMT03SKNCCKYSF25YQ,17.290600,2604535,2023-08-30 08:02:47 UTC,0.0,0.0,0.0
0FCTVB67MWB13D8GY4JESM9MTS,17.250900,2604535,2023-08-30 08:03:47 UTC,0.0,0.0,0.0
0FCTVBRHA5N0B6J0W2RQEPPNT6,17.156300,2604535,2023-08-30 08:04:47 UTC,0.0,0.0,0.0
0FCTVCAVC02JKXWE3TN6PNMJ8Z,17.511000,2604535,2023-08-30 08:05:47 UTC,0.0,0.0,0.0
0FCTVCX4XZTDFP8CVQ90RXVR97,17.386101,2604535,2023-08-30 08:06:47 UTC,0.0,0.0,0.0
0FCTVDFF65NHSJPY83HS7J4WCR,17.492001,2604535,2023-08-30 08:07:47 UTC,0.0,0.0,0.0
0FCTVE1RRHXJ5GK9VN15ZH7FCR,17.386600,2604535,2023-08-30 08:08:47 UTC,0.0,0.0,0.0
0FCTVEM2Y0M79WW8MY93KKCREP,17.325800,2604535,2023-08-30 08:09:47 UTC,0.0,0.0,0.0
0FCTVF6C874DH5TSPJM0E88QRY,17.246201,2604535,2023-08-30 08:10:47 UTC,0.0,0.0,0.0
0FCTVFRPJ141VXKMPNECNHHZXV,17.321899,2604535,2023-08-30 08:11:47 UTC,0.0,0.0,0.0
0FCTVGAZZG4YMH9N6YN20EZF1X,17.283600,2604535,2023-08-30 08:12:47 UTC,0.0,0.0,0.0
0FCTVGXAEZ931CND3TJXVYMB3X,17.235800,2604535,2023-08-30 08:13:47 UTC,0.0,0.0,0.0
0FCTVHFKV2EJ58M6FGZ94SJWS7,17.295300,2604535,2023-08-30 08:14:47 UTC,0.0,0.0,0.0
0FCTVJ1XTKGBBM933KF0J47CFX,17.347900,2604535,2023-08-30 08:15:47 UTC,0.0,0.0,0.0
0FCTVJM7CNE1SMEEYVXSQB6WSX,17.241199,2604535,2023-08-30 08:16:47 UTC,0.0,0.0,0.0
0FCTVK6HJJ0EEA117ERGW8MFYQ,17.218500,2604535,2023-08-30 08:17:47 UTC,0.0,0.0,0.0
0FCTVKRV1VP09T5MWRPN5W8SY1,17.381500,2604535,2023-08-30 08:18:47 UTC,0.0,0.0,0.0
0FCTVMB5AP73N08HHHZF3Q2SKQ,17.624201,2604535,2023-08-30 08:19:47 UTC,0.0,0.0,0.0
0FCTVMXEFD39JGNNBGFE9PSSZZ,17.149200,2604535,2023-08-30 08:20:47 UTC,0.0,0.0,0.0
0FCTVNFTK71P7FTPKBF5WD465P,17.226900,2604535,2023-08-30 08:21:47 UTC,0.0,0.0,0.0
0FCTVP23YGMBZYYS7EHVEFZH73,17.216700,2604535,2023-08-30 08:22:47 UTC,0.0,0.0,0.0
0FCTVPME645XSFRA1Y2B2PJTNG,17.353800,2604535,2023-08-30 08:23:47 UTC,0.0,0.0,0.0
0FCTVQ6QNRQK0CD3QMW535MJYY,17.075199,2604535,2023-08-30 08:24:47 UTC,0.0,0.0,0.0
0FCTVQS1VTAEG85M84XQC0DGR4,17.357401,2604535,2023-08-30 08:25:47 UTC,0.0,0.0,0.0
0FCTVRBBH1DBM8F9MZ67RVCE1S,17.175301,2604535,2023-08-30 08:26:47 UTC,0.0,0.0,0.0
0FCTVRXNVW6VRNQEE4DEQY8VBP,17.185499,2604535,2023-08-30 08:27:47 UTC,0.0,0.0,0.0
0FCTVSFZ0WAST5JG06S6QR4E57,17.164600,2604535,2023-08-30 08:28:47 UTC,0.0,0.0,0.0
0FCTVT29D0KYSYK5GAK5YDA480,17.203899,2604535,2023-08-30 08:29:47 UTC,0.0,0.0,0.0
0FCTVTMJZ111G2WFVZQVW15TJ5,17.118700,2604535,2023-08-30 08:30:47 UTC,0.0,0.0,0.0
0FCTVV6X40N4NNJDAY1YA5S45S,17.150999,2604535,2023-08-30 08:31:47 UTC,0.0,0.0,0.0
0FCTVVS6S3C0BAS21FBW1EQWS6,17.198500,2604535,2023-08-30 08:32:47 UTC,0.0,0.0,0.0
0FCTVWBGXBFHCDCGGCP0XK0YPK,17.059700,2604535,2023-08-30 08:33:47 UTC,0.0,0.0,0.0
0FCTVWXT8BJ4CCHBHKMCS4AJT7,17.123400,2604535,2023-08-30 08:34:47 UTC,0.0,0.0,0.0
0FCTVXG4F45HE6MCQ4V01ATHTH,17.285101,2604535,2023-08-30 08:35:47 UTC,0.0,0.0,0.0
0FCTVY2DWJZ4F570D30KD6T0V6,17.301901,2604535,2023-08-30 08:36:47 UTC,0.0,0.0,0.0
0FCTVYMR57X4CMY6MXHQ5H4FWS,17.200899,2604535,2023-08-30 08:37:47 UTC,0.0,0.0,0.0
0FCTVZ71GT3PVE0EMDJECTEK1K,17.190500,2604535,2023-08-30 08:38:47 UTC,0.0,0.0,0.0
0FCTVZSBH6TDJ8Z992K9PK56CV,17.378401,2604535,2023-08-30 08:39:47 UTC,0.0,0.0,0.0
0FCTW0BN10Q95TKXPJ2W743K61,17.342600,2604535,2023-08-30 08:40:47 UTC,0.0,0.0,0.0
0FCTW0XZDBZ8MKCD8FANC1M31W,17.061199,2604535,2023-08-30 08:41:47 UTC,0.0,0.0,0.0
0FCTW1G8QKZAEJNMS8TZV8WQZS,17.091101,2604535,2023-08-30 08:42:47 UTC,0.0,0.0,0.0
0FCTW22JKZMZ0626VAWAKM8AMB,17.135599,2604535,2023-08-30 08:43:47 UTC,0.0,0.0,0.0
0FCTW2MWCKJ3XZ6VW604QEB1DK,17.096300,2604535,2023-08-30 08:44:47 UTC,0.0,0.0,0.0
0FCTW376CHW5X2Q6JV0QKQPP6K,17.090599,2604535,2023-08-30 08:45:47 UTC,0.0,0.0,0.0
0FCTW3SFVM9MM6SZVF9B5238XA,16.990299,2604535,2023-08-30 08:46:46 UTC,0.0,0.0,0.0
0FCTW4BT99H0W3VEF6VYQX0DPP,17.253099,2604535,2023-08-30 08:47:47 UTC,0.0,0.0,0.0
0FCTW4Y3VREGMZCD0R2PXQ3YW6,17.044001,2604535,2023-08-30 08:48:46 UTC,0.0,0.0,0.0
0FCTW5GE267SGVT2PZ4HA9R6P1,16.982100,2604535,2023-08-30 08:49:47 UTC,0.0,0.0,0.0
0FCTW62QCWJRQFM3BE18RXYMNR,17.034901,2604535,2023-08-30 08:50:46 UTC,0.0,0.0,0.0
0FCTW6N1TXNNJVRV39WH8SNY0E,17.115101,2604535,2023-08-30 08:51:47 UTC,0.0,0.0,0.0
0FCTW77B9M4T436XWKMQYKWR9Z,17.281401,2604535,2023-08-30 08:52:46 UTC,0.0,0.0,0.0
0FCTW7SNE3XGWNGM3DNTWPAEEK,17.025400,2604535,2023-08-30 08:53:46 UTC,0.0,0.0,0.0
0FCTW8BZ1FVRN9QH8YBM0QX4J2,17.230101,2604535,2023-08-30 08:54:46 UTC,0.0,0.0,0.0
0FCTW8Y9B4R3VF8TR8HWPD2DRF,17.092800,2604535,2023-08-30 08:55:46 UTC,0.0,0.0,0.0
0FCTW9GJTNAMFBMENGR25GH5H3,17.179001,2604535,2023-08-30 08:56:46 UTC,0.0,0.0,0.0
0FCTWA2X4Q12GYGTD8JCW9SFNJ,17.194599,2604535,2023-08-30 08:57:46 UTC,0.0,0.0,0.0
0FCTWAN6KTNG2GYHX46A51605E,17.128201,2604535,2023-08-30 08:58:46 UTC,0.0,0.0,0.0
0FCTWB7GY17Q2GXXVDRSN4CFS2,17.085100,2604535,2023-08-30 08:59:46 UTC,0.0,0.0,0.0
0FCTWBST8TGDWAG0NGJ0K8Q1W0,17.223200,2604535,2023-08-30 09:00:46 UTC,0.0,0.0,0.0
0FCTWCC4D7CTNW5J0Z7GZ3H92Q,17.125700,2604535,2023-08-30 09:01:46 UTC,0.0,0.0,0.0
0FCTWCYE22MCCM7KHHCAT965KY,17.200899,2604535,2023-08-30 09:02:46 UTC,0.0,0.0,0.0
0FCTWDGR92RCGPVE3YNYJ56RGN,17.470699,2604535,2023-08-30 09:03:46 UTC,0.0,0.0,0.0
0FCTWE31WWDKGNQKQJXZ3CYSGS,17.257700,2604535,2023-08-30 09:04:46 UTC,0.0,0.0,0.0
0FCTWENC6JKMQN3A1XQ25DWGQ6,17.339800,2604535,2023-08-30 09:05:46 UTC,0.0,0.0,0.0
0FCTWF7NMBAASMD0NMKXK0DFTT,17.421301,2604535,2023-08-30 09:06:46 UTC,0.0,0.0,0.0
0FCTWFSZWCYZE3TV6Q27VTABPX,17.532301,2604535,2023-08-30 09:07:46 UTC,0.0,0.0,0.0
0FCTWGC97Q8HP1PJV6C8NYSKMY,17.169001,2604535,2023-08-30 09:08:46 UTC,0.0,0.0,0.0
0FCTWGYQ62C594Y97KKT2H7G3E,17.287399,2604535,2023-08-30 09:09:47 UTC,0.0,0.0,0.0
0FCTWHH0KBQ6VJNC45QPQC35CD,17.323999,2604535,2023-08-30 09:10:47 UTC,0.0,0.0,0.0
0FCTWJ3AVM00S99PF1FPKYGK75,17.336399,2604535,2023-08-30 09:11:47 UTC,0.0,0.0,0.0
0FCTWJNMJN0HVCQJPTSD7CDNAD,17.170799,2604535,2023-08-30 09:12:47 UTC,0.0,0.0,0.0
0FCTWK7YM5DKJTJ1H2RPADPW6V,17.227200,2604535,2023-08-30 09:13:47 UTC,0.0,0.0,0.0
0FCTWKT88G19VZ3K2KAMGAA9CZ,17.252300,2604535,2023-08-30 09:14:47 UTC,0.0,0.0,0.0
0FCTWMCJDGJB2YDRXABTD39QFS,17.270599,2604535,2023-08-30 09:15:47 UTC,0.0,0.0,0.0
0FCTWMYVVA3TVDFQERCK1JKV85,17.833000,2604535,2023-08-30 09:16:47 UTC,0.0,0.0,0.0
0FCTWNH6BH383J01PX16HQGCRJ,17.815701,2604535,2023-08-30 09:17:47 UTC,0.0,0.0,0.0
0FCTWP3FM66K14T5E922SYQ0CQ,17.355101,2604535,2023-08-30 09:18:47 UTC,0.0,0.0,0.0
0FCTWPNSVACZM7MSZK2QBP91XK,17.492001,2604535,2023-08-30 09:19:47 UTC,0.0,0.0,0.0
0FCTWQ83KTQ0WMXNZKWRRY2N75,17.748600,2604535,2023-08-30 09:20:47 UTC,0.0,0.0,0.0
0FCTWQTDJ2T0TYDHSB3ZBKVFEZ,17.452600,2604535,2023-08-30 09:21:47 UTC,0.0,0.0,0.0
0FCTWRCQ492HE0MPQ8PSPVRRGK,17.662500,2604535,2023-08-30 09:22:47 UTC,0.0,0.0,0.0
0FCTWRZ1HXDN6RCVR983FWPJGD,17.413300,2604535,2023-08-30 09:23:47 UTC,0.0,0.0,0.0
0FCTWSHAZNHXGPKH750HGCY84S,17.211399,2604535,2023-08-30 09:24:47 UTC,0.0,0.0,0.0
0FCTWT3NDHM2STXHDEDVZ963MW,17.230200,2604535,2023-08-30 09:25:47 UTC,0.0,0.0,0.0
0FCTWTNYQ9XNH2R6EXRYG8JYHW,17.372299,2604535,2023-08-30 09:26:47 UTC,0.0,0.0,0.0
0FCTWV899D2VRJKVYFY4YBMFWP,17.189301,2604535,2023-08-30 09:27:47 UTC,0.0,0.0,0.0
0FCTWVTJG6B7ZXZZENCANHXQ0K,17.178200,2604535,2023-08-30 09:28:47 UTC,0.0,0.0,0.0
0FCTWWCWVM2V98AWNMEC4CCCQK,17.195400,2604535,2023-08-30 09:29:47 UTC,0.0,0.0,0.0
0FCTWWZ635R8YFCKKTCSP9J3A0,17.261999,2604535,2023-08-30 09:30:47 UTC,0.0,0.0,0.0
0FCTWXHGCZFT79HKMZFNAAAAG2,17.175400,2604535,2023-08-30 09:31:47 UTC,0.0,0.0,0.0
0FCTWY3T16PJMJ8240DBH7A5MW,17.465500,2604535,2023-08-30 09:32:47 UTC,0.0,0.0,0.0
0FCTWYP43FC3C87TFFSPTHRS0P,17.432699,2604535,2023-08-30 09:33:47 UTC,0.0,0.0,0.0
0FCTWZ8DSVJ058MWYGGBJ5ZRZ0,17.392000,2604535,2023-08-30 09:34:47 UTC,0.0,0.0,0.0
0FCTWZTQYYJVGT39VR57DZ4VFD,17.133801,2604535,2023-08-30 09:35:47 UTC,0.0,0.0,0.0
0FCTX0D1C7HRTQ32MQH3XMK2CN,17.151199,2604535,2023-08-30 09:36:47 UTC,0.0,0.0,0.0
0FCTX0ZBWCTGABXRRTV386TD4B,17.175600,2604535,2023-08-30 09:37:47 UTC,0.0,0.0,0.0
0FCTX1HN2XMSS7ZPGXWCQ4D6ZT,17.050100,2604535,2023-08-30 09:38:47 UTC,0.0,0.0,0.0
0FCTX23ZGPA6HSHQWN7GRE17NN,17.072599,2604535,2023-08-30 09:39:47 UTC,0.0,0.0,0.0
0FCTX2P8SZF7CVSQ5G646F5K1D,17.167101,2604535,2023-08-30 09:40:47 UTC,0.0,0.0,0.0
0FCTX38KDKASQZ7A1FEAX156PJ,17.033800,2604535,2023-08-30 09:41:47 UTC,0.0,0.0,0.0
0FCTX3TWRZ2044G9YTF6CXES5Z,17.058599,2604535,2023-08-30 09:42:47 UTC,0.0,0.0,0.0
0FCTX4D6ZZ9BWVRZCVGRPVK3DP,17.134300,2604535,2023-08-30 09:43:47 UTC,0.0,0.0,0.0
0FCTX4ZGGFHH7P24EX75T8KRJM,17.139299,2604535,2023-08-30 09:44:47 UTC,0.0,0.0,0.0
0FCTX5HTTDASX13V5R0XDAKPZS,17.022800,2604535,2023-08-30 09:45:47 UTC,0.0,0.0,0.0
0FCTX6448XFQSVJMKBY81GVZVV,17.002300,2604535,2023-08-30 09:46:46 UTC,0.0,0.0,0.0
0FCTX6PEN0M386FY6M08B92PSC,17.085600,2604535,2023-08-30 09:47:47 UTC,0.0,0.0,0.0
0FCTX78QZT4G31KDAP4B0FV4Q5,17.173201,2604535,2023-08-30 09:48:46 UTC,0.0,0.0,0.0
0FCTX7V89WKHD5CVW42YJ44BTB,17.202200,2604535,2023-08-30 09:49:47 UTC,0.0,0.0,0.0
0FCTX8DFWEM4SQA38GV98YVVYM,17.146299,2604535,2023-08-30 09:50:47 UTC,0.0,0.0,0.0
0FCTX8ZSRMF6R6F2FWX7R93Z9N,17.298599,2604535,2023-08-30 09:51:47 UTC,0.0,0.0,0.0
0FCTX9J36TXV93NXH97N3H7SGD,17.272100,2604535,2023-08-30 09:52:47 UTC,0.0,0.0,0.0
0FCTXA4DDZCB3Z058R738P3BZ1,17.269899,2604535,2023-08-30 09:53:47 UTC,0.0,0.0,0.0
0FCTXAPPXZ50Q243RZ9P7N2KNA,17.141899,2604535,2023-08-30 09:54:47 UTC,0.0,0.0,0.0
0FCTXB913ATYBNBMBJYT4H1Q6P,17.185600,2604535,2023-08-30 09:55:47 UTC,0.0,0.0,0.0
0FCTXBVADBTQ3284E4JQHK01EX,17.172600,2604535,2023-08-30 09:56:47 UTC,0.0,0.0,0.0
0FCTXCDMPP00FX3N0Y14GYAFZB,17.105200,2604535,2023-08-30 09:57:47 UTC,0.0,0.0,0.0
0FCTXCZY738MQ5YKBX30B95N1B,17.173800,2604535,2023-08-30 09:58:47 UTC,0.0,0.0,0.0
0FCTXDJ8GWNCZSBKT9KXH80612,17.165701,2604535,2023-08-30 09:59:47 UTC,0.0,0.0,0.0
0FCTXE4HYB4727THMC482205KF,17.219299,2604535,2023-08-30 10:00:47 UTC,0.0,0.0,0.0
0FCTXEPWA2BJ13Y1CH7676TGN3,17.319799,2604535,2023-08-30 10:01:47 UTC,0.0,0.0,0.0
0FCTXF95NGGAE1BS2KEFBAH8G3,17.355400,2604535,2023-08-30 10:02:47 UTC,0.0,0.0,0.0
0FCTXFVFRVQAH41S4F3S1R7T97,17.301500,2604535,2023-08-30 10:03:47 UTC,0.0,0.0,0.0
0FCTXGDS725PD1GX28HZD7ESMF,17.297701,2604535,2023-08-30 10:04:47 UTC,0.0,0.0,0.0
0FCTXH03MADC6Q2B4JRRHHNQQ0,17.259701,2604535,2023-08-30 10:05:47 UTC,0.0,0.0,0.0
0FCTXHJD5B77FF51VQKC8EJ7KA,17.254801,2604535,2023-08-30 10:06:47 UTC,0.0,0.0,0.0
0FCTXJ4QE7YM0S662ANHGF7PT8,17.252300,2604535,2023-08-30 10:07:47 UTC,0.0,0.0,0.0
0FCTXJQ0TKTVVNRVM7SGZV8KNF,17.629801,2604535,2023-08-30 10:08:47 UTC,0.0,0.0,0.0
0FCTXK9B76XTHVGTPP1T4FRR3N,17.467800,2604535,2023-08-30 10:09:47 UTC,0.0,0.0,0.0
0FCTXKVMJ9RCMXPD4N5Z6464F4,17.413200,2604535,2023-08-30 10:10:47 UTC,0.0,0.0,0.0
0FCTXMDYTAQBNECZYA6WX0QEA1,17.446699,2604535,2023-08-30 10:11:47 UTC,0.0,0.0,0.0
0FCTXN089APNT50NDM1J6HRW8S,17.268600,2604535,2023-08-30 10:12:47 UTC,0.0,0.0,0.0
0FCTXNJJH1WNB8FPHA2KAYXY8B,17.539200,2604535,2023-08-30 10:13:47 UTC,0.0,0.0,0.0
0FCTXP4VWX55XP60690ZXQ36NW,17.553699,2604535,2023-08-30 10:14:47 UTC,0.0,0.0,0.0
0FCTXPQ6ED0EBNH7F7WDFQ50DY,17.572901,2604535,2023-08-30 10:15:47 UTC,0.0,0.0,0.0
0FCTXQ9FQQFFVTD7JJHTDT3TEF,17.518101,2604535,2023-08-30 10:16:47 UTC,0.0,0.0,0.0
0FCTXQVSZN2T3MWPWMJJ4HQ6KV,17.436899,2604535,2023-08-30 10:17:47 UTC,0.0,0.0,0.0
0FCTXRE3E1DDGN0RPZP94478RM,17.399000,2604535,2023-08-30 10:18:47 UTC,0.0,0.0,0.0
0FCTXS0DMET6X5CCEMCFY2PDCN,17.429701,2604535,2023-08-30 10:19:47 UTC,0.0,0.0,0.0
0FCTXSJQ52RGWA3RZPBM25ZZH9,17.500099,2604535,2023-08-30 10:20:47 UTC,0.0,0.0,0.0
0FCTXT51N2CDP0XA3Z5Q9967QZ,17.378300,2604535,2023-08-30 10:21:47 UTC,0.0,0.0,0.0
0FCTXTQB309HSMGF2XMK9V587E,17.449699,2604535,2023-08-30 10:22:47 UTC,0.0,0.0,0.0
0FCTXV9N8P5TPQKMVQSWCZZ91J,17.392200,2604535,2023-08-30 10:23:47 UTC,0.0,0.0,0.0
0FCTXVVYMG2E20GQFM8YM0AD0T,17.571899,2604535,2023-08-30 10:24:47 UTC,0.0,0.0,0.0
0FCTXWE91QDAMRC83VX3N1DJ5T,17.416000,2604535,2023-08-30 10:25:47 UTC,0.0,0.0,0.0
0FCTXX0JHTNGW8FAE2DRYMM2Q8,17.367100,2604535,2023-08-30 10:26:47 UTC,0.0,0.0,0.0
0FCTXXJWSJ2VQ9Y6W2VKN4QR85,17.350599,2604535,2023-08-30 10:27:47 UTC,0.0,0.0,0.0
0FCTXY56936E907AJ288ZA82ZQ,17.389500,2604535,2023-08-30 10:28:47 UTC,0.0,0.0,0.0
0FCTXYQGNES5MFZ0NT6XBKA6VJ,17.388201,2604535,2023-08-30 10:29:47 UTC,0.0,0.0,0.0
0FCTXZ9SNR5Q0H5XVK27Q49E6B,17.535400,2604535,2023-08-30 10:30:47 UTC,0.0,0.0,0.0
0FCTXZW48PP2G2RE9KR0GDZD45,17.418600,2604535,2023-08-30 10:31:47 UTC,0.0,0.0,0.0
0FCTY0EDBRRGS89SYMJVYSK5R2,17.573900,2604535,2023-08-30 10:32:46 UTC,0.0,0.0,0.0
0FCTY10QQ3VW5FC8RCFWTM53ET,17.403500,2604535,2023-08-30 10:33:47 UTC,0.0,0.0,0.0
0FCTY1K1HKP4FHTS0H4EBQT3J1,17.389400,2604535,2023-08-30 10:34:47 UTC,0.0,0.0,0.0
0FCTY25BRPWV8HZJ4B3H7JN542,17.376801,2604535,2023-08-30 10:35:47 UTC,0.0,0.0,0.0
0FCTY2QN93KJYPH9TKKJZD96AG,17.401899,2604535,2023-08-30 10:36:47 UTC,0.0,0.0,0.0
0FCTY39ZETM6GKXYD8Q8X2QFAW,17.361000,2604535,2023-08-30 10:37:47 UTC,0.0,0.0,0.0
0FCTY3W8T8YV2MT0H1QZ7BFC5M,17.351700,2604535,2023-08-30 10:38:46 UTC,0.0,0.0,0.0
0FCTY4EK9V1Y3Y42GKX21SSFKT,17.447701,2604535,2023-08-30 10:39:47 UTC,0.0,0.0,0.0
0FCTY50WJNJXVKA6XCEA6C2NSH,17.587400,2604535,2023-08-30 10:40:46 UTC,0.0,0.0,0.0
0FCTY5K6X1G872XWD4KBX1RYE3,17.586700,2604535,2023-08-30 10:41:46 UTC,0.0,0.0,0.0
0FCTY65G90AXMH29A3D4K4XT2N,17.389500,2604535,2023-08-30 10:42:46 UTC,0.0,0.0,0.0
0FCTY6QTF6RVT4NHESHM3Q3JMW,17.670500,2604535,2023-08-30 10:43:46 UTC,0.0,0.0,0.0
0FCTY7A3VW5QBEQXCAWY0GDF33,17.547400,2604535,2023-08-30 10:44:46 UTC,0.0,0.0,0.0
0FCTY7WE8WK5DYP7D3G543D1X0,17.611500,2604535,2023-08-30 10:45:46 UTC,0.0,0.0,0.0
0FCTY8EQT7BZ1CG3T5RJSEQMAX,17.618601,2604535,2023-08-30 10:46:46 UTC,0.0,0.0,0.0
0FCTY91201QJQTQY688B0NAEFE,17.555401,2604535,2023-08-30 10:47:46 UTC,0.0,0.0,0.0
0FCTY9KBDDBHT08KY77KWB88EM,17.569300,2604535,2023-08-30 10:48:46 UTC,0.0,0.0,0.0
0FCTYA5NTKFDVPM555YCH0P640,17.785700,2604535,2023-08-30 10:49:46 UTC,0.0,0.0,0.0
0FCTYAQZ5ZTCT3WH8F9XRHKFYY,17.637300,2604535,2023-08-30 10:50:46 UTC,0.0,0.0,0.0
0FCTYBA9SZ63255Y5SQNNDDT8D,17.396799,2604535,2023-08-30 10:51:46 UTC,0.0,0.0,0.0
0FCTYBWK3FF10M9QT5508BFPCH,17.414700,2604535,2023-08-30 10:52:46 UTC,0.0,0.0,0.0
0FCTYCEX2NT8C808TGXXCC7NVD,17.369400,2604535,2023-08-30 10:53:46 UTC,0.0,0.0,0.0
0FCTYD16SC1B642WKA2NTAAVSB,17.400400,2604535,2023-08-30 10:54:46 UTC,0.0,0.0,0.0
0FCTYDKH2MKDC9G2VP5QHT6CMY,17.398600,2604535,2023-08-30 10:55:46 UTC,0.0,0.0,0.0
0FCTYE5TFAKC1D937XE9C44C1K,17.340099,2604535,2023-08-30 10:56:46 UTC,0.0,0.0,0.0
0FCTYER56WXZ3JZ0B19N1CGNRR,17.437599,2604535,2023-08-30 10:57:46 UTC,0.0,0.0,0.0
0FCTYFAECPB58QJ9SBQG7ZTVDR,17.723301,2604535,2023-08-30 10:58:46 UTC,0.0,0.0,0.0
0FCTYFWRJAM8N3E29WK1DT08QV,17.455700,2604535,2023-08-30 10:59:46 UTC,0.0,0.0,0.0
0FCTYGF23K5T4S3CJ4SAGY2W1F,17.286400,2604535,2023-08-30 11:00:46 UTC,0.0,0.0,0.0
0FCTYH1G497N56V5FWA1HRJ9XX,17.453100,2604535,2023-08-30 11:01:47 UTC,0.0,0.0,0.0
0FCTYHKSE4067Z6PP5WNR3G384,17.456600,2604535,2023-08-30 11:02:47 UTC,0.0,0.0,0.0
0FCTYJ63PGPGKMZS8Y9FJKB6AJ,17.749001,2604535,2023-08-30 11:03:47 UTC,0.0,0.0,0.0
0FCTYJRCZKPN2P4A599TS3J0XD,17.468800,2604535,2023-08-30 11:04:47 UTC,0.0,0.0,0.0
0FCTYKAQEJFW71BW6GWR0V31RN,17.426500,2604535,2023-08-30 11:05:47 UTC,0.0,0.0,0.0
0FCTYKX0ZBQ9ZNGSWQEWGEB7F3,17.539101,2604535,2023-08-30 11:06:47 UTC,0.0,0.0,0.0
